date,close,volume,active_addresses,tx_count
2022-01-20,0.7197,43684023.94073274,191379,1889241
2022-01-21,0.63645,114806849.88816288,238618,2115459
2022-01-22,0.59693,117976157.52441306,232958,2145128
2022-01-23,0.62891,52914703.08473238,205216,1786827
2022-01-24,0.61191,88988432.90290079,227850,2058587
2022-01-25,0.61769,57429189.64100026,237591,1934320
2022-01-26,0.61931,78807304.5956638,243846,1538199
2022-01-27,0.60898,54690124.82297307,222759,1443067
2022-01-28,0.61106,48056687.92845379,189007,1343502
2022-01-29,0.61766,39860229.07537742,220638,1875642
2022-01-30,0.60125,31757242.99328327,191043,2014226
2022-01-31,0.61761,47541684.84594646,179952,1878526
2022-02-01,0.62846,40198089.06260446,166651,1781053
2022-02-02,0.60069,39647909.4424384,171827,1825032
2022-02-03,0.61029,32457413.68981056,190692,1877643
2022-02-04,0.65586,49402435.90617826,189541,1967596
2022-02-05,0.66554,58713209.56638574,196817,2096146
2022-02-06,0.68283,31147507.73793075,181899,1930889
2022-02-07,0.83213,129235750.8891453,186657,2013491
2022-02-08,0.87638,217560288.60924134,174063,2157125
2022-02-09,0.86944,117574537.50220239,198050,1940588
2022-02-10,0.82526,107144092.0880736,186511,1980166
2022-02-11,0.75941,94898032.34076467,175032,1927340
2022-02-12,0.82242,103331051.74372825,196786,2091923
2022-02-13,0.80563,77647449.14700866,180218,1970671
2022-02-14,0.80067,78961128.9219489,190328,1879615
2022-02-15,0.85178,75548713.06179252,189352,1997913
2022-02-16,0.83704,66964051.85761794,182351,1800080
2022-02-17,0.76794,89186495.74757807,147524,1683355
2022-02-18,0.78406,80971484.17859389,140917,1611583
2022-02-19,0.8217,102761839.94220369,174333,1767609
2022-02-20,0.77624,78552811.24200726,140876,1621345
2022-02-21,0.70156,113867220.316819,143103,1690376
2022-02-22,0.72103,99132139.74155544,132772,1632438
2022-02-23,0.69621,79656688.79451172,128708,1537315
2022-02-24,0.69603,157860441.02438587,117552,1690431
2022-02-25,0.76999,103194878.76893637,130167,1661306
2022-02-26,0.75085,92932356.92975073,124722,1699013
2022-02-27,0.72162,79947413.55638757,120495,1527614
2022-02-28,0.78125,94594883.04304913,131492,1548650
2022-03-01,0.78428,71700861.94924001,206319,1865722
