date,close,volume,active_addresses,tx_count
2022-11-27,74.939,84717.72861603,229500,90949
2022-11-28,73.9,128079.1894595,270078,108189
2022-11-29,75.791,105397.082433,272650,104187
2022-11-30,79.139,111606.221003,268827,103861
2022-12-01,77.58,89011.15607,270496,110213
2022-12-02,77.964,58183.57409662,267386,109001
2022-12-03,76.451,33397.57431783,239867,102148
2022-12-04,77.075,29739.844127,223065,94141
2022-12-05,80.167,115689.24916229,253645,100269
2022-12-06,79.872,67773.630725,257185,97547
2022-12-07,76.88,86549.376124,234318,95692
2022-12-08,78.301,112112.60335141,231413,98700
2022-12-09,76.336,72543.7451798,254488,107668
2022-12-10,76.381,25632.129189,249567,106056
2022-12-11,76.52,37823.961221,226575,94249
2022-12-12,76.22,53907.382547,261305,100638
2022-12-13,77.389,68341.96301754,312922,113495
2022-12-14,75.339,65504.665092,311889,112726
2022-12-15,72.418,42860.628303,328479,113276
2022-12-16,66.24,99100.97731792,328242,116754
2022-12-17,64.903,76399.02050818,322717,114534
2022-12-18,64.336,43728.541192,250246,105345
2022-12-19,63.368,70564.82167131,269589,111988
2022-12-20,65.558,63728.17685326,276440,108696
2022-12-21,65.414,41464.927995,243018,103582
2022-12-22,66.223,32750.210919,244472,103052
