date,close,volume,active_addresses,tx_count
2021-12-25,50405.9,4674.18393009,866151,204665
2021-12-26,50771.5,5914.34971024,774902,201930
2021-12-27,50715.7,6625.72237649,992531,248198
2021-12-28,47543.8,11273.73203423,1051572,269681
2021-12-29,46466.4,8147.05651657,1142870,276509
2021-12-30,47122.4,7545.19621216,977727,245011
2021-12-31,46216.4,8930.08569259,1093396,262509
2022-01-01,47728.6,5184.64208868,695722,188065
2022-01-02,47291.8,4870.84983217,734444,194826
2022-01-03,46443.4,6995.61863223,948843,241163
2022-01-04,45833.0,8422.08327772,971141,274049
2022-01-05,43456.8,14203.26491828,1023484,274757
2022-01-06,43086.1,9798.8018015,937879,258406
2022-01-07,41561.4,13472.49853638,961733,255659
2022-01-08,41680.5,9774.6692082,823193,226064
2022-01-09,41877.6,7635.7430321,734904,203966
2022-01-10,41816.3,10553.7434913,977953,269292
2022-01-11,42734.6,9584.54281365,973363,285302
2022-01-12,43916.9,8749.2852159,958871,266587
2022-01-13,42569.6,8793.76179687,943218,276789
2022-01-14,43067.3,7377.52104472,959705,262404
2022-01-15,43074.0,4595.81666042,819060,234931
2022-01-16,43072.6,4615.24284041,768912,217903
2022-01-17,42202.2,5975.48872929,963405,258684
2022-01-18,42349.2,8538.5624044,906852,267423
2022-01-19,41666.0,9762.6089156,940760,267790
2022-01-20,40686.0,10269.4558997,944092,272287
2022-01-21,36454.9,20940.51485645,1017544,272514
2022-01-22,35064.3,18348.26764075,980566,246984
2022-01-23,36253.6,10220.24395688,764279,208492
2022-01-24,36675.4,17910.47546151,967257,271583
2022-01-25,36956.9,10359.63052315,892344,266941
2022-01-26,36811.8,14295.52514494,872302,258696
2022-01-27,37166.8,11600.53320017,894323,252850
2022-01-28,37715.6,11803.67246359,953545,266473
2022-01-29,38179.6,7151.98227871,800040,227066
2022-01-30,37884.9,5411.50162843,780477,208908
2022-01-31,38467.3,8856.55180252,993797,262993
2022-02-01,38693.4,8866.02568747,1058396,274556
2022-02-02,36883.9,7983.60838549,954043,275434
2022-02-03,37320.9,7376.60193784,931571,267726
2022-02-04,41579.7,11180.30348526,885216,249753
2022-02-05,41386.8,6050.70203366,951087,253867
2022-02-06,42394.8,5524.5382535,891700,221803
2022-02-07,43845.7,12161.14313752,927917,262908
2022-02-08,44042.7,12815.20180978,1014770,277455
2022-02-09,44374.8,8310.96379788,998247,263940
2022-02-10,43495.4,11873.77765739,1029721,261192
2022-02-11,42370.1,10350.61905479,987669,258085
2022-02-12,42222.4,5674.93523473,1060262,224735
2022-02-13,42056.4,4449.74137911,829229,212378
2022-02-14,42534.3,9059.22201987,899786,249689
2022-02-15,44563.5,7673.57159182,1013694,272685
2022-02-16,43868.5,6456.56004834,925324,267496
2022-02-17,40507.2,10798.17542746,931220,256201
2022-02-18,39976.5,8221.00542226,940726,258376
2022-02-19,40086.7,3749.57044691,839236,218004
2022-02-20,38380.0,6486.47539481,741534,202691
2022-02-21,37025.7,10163.08486861,886316,238620
2022-02-22,38229.6,8650.22753868,886571,256251
2022-02-23,37248.1,8656.54872291,859810,253563
2022-02-24,38320.9,18871.3906078,958866,255800
2022-02-25,39219.6,9925.50251831,936543,260990
2022-02-26,39119.1,7813.06117948,818914,221994
2022-02-27,37706.7,10079.6383036,768705,206112
2022-02-28,43179.8,14045.29059776,981066,274389
2022-03-01,44428.2,10184.79478736,1065354,275460
2022-03-02,43896.9,7712.3714735,1091796,289957
2022-03-03,42456.3,7550.68608805,1011448,270823
2022-03-04,39143.6,9352.51376368,949176,257979
2022-03-05,39397.0,4120.54031436,801293,226147
2022-03-06,38419.2,6135.97056831,771254,205542
2022-03-07,37994.5,10515.58437589,917289,255761
2022-03-08,38736.6,8025.51183938,962840,258526
2022-03-09,41948.2,11019.72709901,960901,272021
2022-03-10,39421.0,8968.67549175,993366,259229
2022-03-11,38725.9,7936.6193164,903967,252248
2022-03-12,38803.9,2712.24163056,787792,222124
2022-03-13,37775.6,3706.40606719,751546,206930
2022-03-14,39677.8,6271.83978476,936153,263759
2022-03-15,39281.3,5350.38621651,949102,266692
2022-03-16,41123.7,10245.90658235,1014991,276789
2022-03-17,40924.0,4297.12421227,1009859,272685
2022-03-18,41757.6,5371.62827979,1004891,266839
2022-03-19,42206.7,3520.16739454,864890,236675
2022-03-20,41257.8,4176.08301696,780069,211211
2022-03-21,41005.2,4699.87882905,941088,260248
2022-03-22,42358.1,8324.26027999,920483,260695
2022-03-23,42879.8,7286.81684171,972037,266381
2022-03-24,43997.4,7328.95612635,966209,269340
2022-03-25,44315.7,7868.13424202,1068732,286600
2022-03-26,44517.1,3605.6760834,825356,229765
2022-03-27,46836.9,6798.4401756,812882,219139
2022-03-28,47124.2,10359.95941333,1029256,289835
2022-03-29,47432.7,9006.5910083,972049,293194
2022-03-30,47067.1,9057.30599904,940234,269490
2022-03-31,45516.6,19351.10639286,979952,280038
2022-04-01,46283.9,29241.22848485,1073859,286454
2022-04-02,45806.6,30193.59439199,932911,250576
2022-04-03,46414.5,24653.42246,794992,223619
2022-04-04,46584.1,36537.81649675,985718,276178
2022-04-05,45501.0,14414.36282133,952254,276073
2022-04-06,43166.8,18658.86505927,919776,272206
2022-04-07,43442.1,9970.62831755,927811,266096
2022-04-08,42262.7,14012.93522934,929602,270556
2022-04-09,42753.4,3451.56336534,786423,228357
2022-04-10,42152.2,5185.38177268,754197,218201
2022-04-11,39522.5,11557.23309398,986075,279217
2022-04-12,40071.4,11659.18714531,970523,273114
2022-04-13,41143.5,10403.6696136,960119,283767
2022-04-14,39939.1,9602.91526872,910470,259632
2022-04-15,40546.8,7049.13880421,893942,258904
2022-04-16,40376.6,4438.77524093,774863,220729
2022-04-17,39676.2,5417.76343561,760823,211027
2022-04-18,40799.4,9385.44907518,930250,248528
2022-04-19,41490.1,7835.27448,945444,273229
2022-04-20,41349.7,12740.16611182,961981,283298
2022-04-21,40470.6,15843.39816258,970130,279919
2022-04-22,39708.3,13977.52353557,945273,261784
2022-04-23,39439.0,5065.30706952,857006,238246
2022-04-24,39451.4,5152.60661862,796298,217733
2022-04-25,40428.4,18028.96399554,1003326,277416
2022-04-26,38114.1,14531.9718943,965991,277059
2022-04-27,39228.0,10118.44278733,967943,285596
2022-04-28,39745.0,12673.14879175,1003139,272681
2022-04-29,38593.5,9729.14072627,1059989,290674
2022-04-30,37629.8,7488.7910355,944577,256188
2022-05-01,38469.3,9453.8489537,834397,233382
2022-05-02,38518.3,11585.45910138,966035,269678
2022-05-03,37726.6,11151.11711298,956710,283138
2022-05-04,39694.8,14342.23653024,862312,229490
2022-05-05,36554.6,14232.51051183,1189734,317562
2022-05-06,36014.7,13395.88666525,1086467,288758
2022-05-07,35466.9,7018.0208799,837217,234267
2022-05-08,34039.2,11490.70646561,813799,223007
2022-05-09,30089.1,18346.63651169,1067791,287708
2022-05-10,31015.5,20761.98908433,978190,279809
2022-05-11,29101.5,40616.49638915,981424,253805
2022-05-12,29023.7,29949.00061621,1058679,282227
2022-05-13,29278.8,13503.20418268,1028898,267948
2022-05-14,30089.0,17814.24464602,1101356,292088
2022-05-15,31334.6,13728.12690429,1016251,233949
2022-05-16,29868.3,13391.70957056,1094147,272399
2022-05-17,30445.2,13767.26232063,1029420,278212
2022-05-18,28717.3,16572.55228378,902599,264173
2022-05-19,30308.7,19036.6498592,897588,260343
2022-05-20,29202.0,17564.54115721,949339,269360
2022-05-21,29446.0,7557.52715951,758937,216560
2022-05-22,30290.9,9599.16151036,749577,210953
2022-05-23,29110.3,19141.10799105,939531,268759
2022-05-24,29660.3,17455.43238872,841611,237379
2022-05-25,29543.7,15710.78329082,1016156,284400
2022-05-26,29199.3,20616.79052636,894042,260517
2022-05-27,28630.9,18370.99741669,942679,275683
2022-05-28,29032.8,6582.68630253,783393,227772
2022-05-29,29464.3,7391.18902737,751185,205693
2022-05-30,31741.7,19510.64470291,925404,267947
2022-05-31,31794.7,16579.92850554,998795,277824
2022-06-01,29804.6,21718.41825083,962754,274630
2022-06-02,30453.9,11802.4140192,945705,262596
2022-06-03,29702.3,12424.24337323,932672,269049
2022-06-04,29867.2,5396.09178548,776053,219811
2022-06-05,29922.5,5393.06210037,721815,195813
2022-06-06,31370.8,17062.4910405,952859,268569
2022-06-07,31126.6,20094.07274528,941706,265801
2022-06-08,30205.0,11031.19020181,888118,261456
2022-06-09,30107.5,7075.80570156,914304,264597
2022-06-10,29089.5,11460.82126396,900195,259531
2022-06-11,28422.8,8508.1580173,831309,228805
2022-06-12,26577.2,10317.03947551,762985,219703
2022-06-13,22483.9,34943.76791309,1011323,273372
2022-06-14,22140.3,26265.28151405,1075994,275578
2022-06-15,22585.1,35940.92452373,1063571,297032
2022-06-16,20398.6,21100.28108735,911369,258005
2022-06-17,20469.8,17468.65595725,876153,248214
2022-06-18,18979.5,28034.99440583,924686,246705
2022-06-19,20570.1,21416.44659767,733337,195875
2022-06-20,20573.0,19906.08190431,833932,239275
2022-06-21,20722.0,17719.50751463,927938,260657
2022-06-22,19988.6,18078.42871542,859651,247129
2022-06-23,21111.0,17093.81961143,866807,258973
2022-06-24,21236.1,18764.94689025,869532,250666
2022-06-25,21492.3,11720.21926396,742895,217926
2022-06-26,21037.9,11558.98991819,734812,207474
2022-06-27,20743.6,16856.1182801,953524,258934
2022-06-28,20280.0,18547.49802752,922274,253741
2022-06-29,20126.4,19277.69432083,899514,257517
2022-06-30,19937.8,23097.7958329,967680,275120
2022-07-01,19281.8,20741.24138727,946760,272893
2022-07-02,19254.4,8789.71565522,844916,235532
2022-07-03,19316.4,9527.23167678,701943,196946
2022-07-04,20235.9,12258.75224657,883632,251379
2022-07-05,20172.9,17647.54775843,864471,244533
2022-07-06,20562.8,14575.40972953,969280,264360
2022-07-07,21621.4,12527.16110253,1007259,284162
2022-07-08,21590.1,21269.65082288,936111,264779
2022-07-09,21590.0,9589.21980714,773277,219088
2022-07-10,20861.9,9929.15073298,705622,198306
2022-07-11,19961.8,10224.5351477,839927,234215
2022-07-12,19327.9,10761.97651009,943773,274945
2022-07-13,20239.8,17950.80095867,815549,225738
2022-07-14,20592.4,13818.61712366,983744,282646
2022-07-15,20834.0,12139.68802851,943171,267630
2022-07-16,21192.3,7334.48578687,771028,223950
2022-07-17,20798.6,7998.03082555,723539,201095
2022-07-18,22436.7,15670.49503898,887138,254873
2022-07-19,23398.3,18220.06595559,994059,279366
2022-07-20,23219.4,13696.78170799,905497,254748
2022-07-21,23149.1,8938.1081854,964460,278928
2022-07-22,22684.1,8548.26296976,848578,262220
2022-07-23,22448.2,6202.26740953,755495,219584
2022-07-24,22577.9,6010.6013308,736224,201963
2022-07-25,21309.0,9213.3953182,892636,251613
2022-07-26,21253.8,8504.08111156,945582,260791
2022-07-27,22954.3,11939.79950019,916926,265290
2022-07-28,23845.1,10971.81258475,1008866,283820
2022-07-29,23772.6,10474.40260206,945142,280447
2022-07-30,23638.1,7759.84400159,785742,228995
2022-07-31,23295.6,6158.25748425,787873,215224
2022-08-01,23264.0,8807.81979562,907238,248469
2022-08-02,22980.5,8356.348564,946865,267917
2022-08-03,22821.8,9290.5551962,977386,282580
2022-08-04,22619.6,7581.19457078,948545,278115
2022-08-05,23307.5,8729.37682175,944004,269270
2022-08-06,22953.8,4218.42737582,856759,232291
2022-08-07,23172.1,4418.21498878,716918,199770
2022-08-08,23810.6,9295.4556873,918162,257482
2022-08-09,23148.3,7706.84198244,941249,251924
2022-08-10,23952.0,12248.19044907,1035793,270675
2022-08-11,23935.1,10722.35513454,1002846,284126
2022-08-12,24397.5,6542.96048926,948381,269215
2022-08-13,24443.4,5682.6833232,834925,239894
2022-08-14,24307.0,5298.60341117,811197,202156
2022-08-15,24096.8,9590.60471753,922140,245572
2022-08-16,23852.5,5386.2939012,1020819,269531
2022-08-17,23334.6,9629.70101426,915870,255933
2022-08-18,23190.6,6204.04726852,1009836,292682
2022-08-19,20835.9,11087.13649435,982140,276337
2022-08-20,21141.4,6775.76143066,841648,226096
2022-08-21,21517.3,7459.02261645,753797,201437
2022-08-22,21400.2,11165.46812723,880923,250080
2022-08-23,21522.9,8561.87604795,930754,257650
2022-08-24,21366.7,7573.22846402,930584,260385
2022-08-25,21557.5,5675.16015366,898274,255143
2022-08-26,20239.8,13639.08272277,937226,265467
2022-08-27,20033.7,6537.81720434,830874,221784
2022-08-28,19557.1,5690.70750446,776186,204472
2022-08-29,20291.4,9503.18979119,939245,253563
2022-08-30,19809.6,10943.65184032,951380,263101
2022-08-31,20055.9,9692.36473438,916812,258575
2022-09-01,20131.1,8205.2476829,969786,270341
2022-09-02,19951.0,6731.57113919,996822,270262
2022-09-03,19833.5,2891.94707918,916603,235843
2022-09-04,20003.0,3987.73506652,774639,206295
2022-09-05,19794.1,5058.87129837,942780,253103
2022-09-06,18791.9,12046.16477395,927513,267063
2022-09-07,19293.7,9314.47265567,951645,264285
2022-09-08,19320.0,8917.06293538,947648,266823
2022-09-09,21360.8,14162.08263914,1021884,286018
2022-09-10,21647.8,6698.51935231,873305,240963
2022-09-11,21824.4,5144.8078146,871675,225743
2022-09-12,22398.1,11604.62503742,989815,269113
2022-09-13,20174.0,16013.42329077,948189,259359
2022-09-14,20228.4,8974.72625502,977568,269647
2022-09-15,19700.6,8959.2973526,953771,277597
2022-09-16,19803.0,6487.14462911,933213,260328
2022-09-17,20112.5,4503.03486071,918990,245261
2022-09-18,19415.9,6418.00024665,775872,212149
2022-09-19,19534.8,11025.49825851,912328,255334
2022-09-20,18872.6,4922.47532571,952698,268728
2022-09-21,18457.8,24360.07206688,918372,263619
2022-09-22,19401.2,14993.35441367,860577,246387
2022-09-23,19289.2,11936.34050277,968636,276441
2022-09-24,18920.6,12005.95991234,799441,226763
2022-09-25,18809.6,11347.95106945,781165,208905
2022-09-26,19228.4,67085.3656438,938059,264276
2022-09-27,19079.5,130881.27302818,966074,275487
2022-09-28,19413.9,129202.10314538,849979,258906
2022-09-29,19588.6,16679.2432236,874705,266329
2022-09-30,19422.0,15365.24461783,1005499,292553
2022-10-01,19311.5,3412.58529984,867330,236007
2022-10-02,19056.8,7201.96919275,852250,216756
2022-10-03,19628.8,11522.06249603,964012,268836
2022-10-04,20339.3,12988.01081134,932869,280235
2022-10-05,20158.2,9107.78557693,891063,267518
2022-10-06,19960.2,13089.30012463,930050,276491
2022-10-07,19532.5,9130.82758837,936123,270954
2022-10-08,19414.8,3145.82748035,815047,235954
2022-10-09,19442.8,3170.65843178,787417,214993
2022-10-10,19132.4,6370.08353827,896218,253025
2022-10-11,19061.0,8083.50678772,916599,272927
2022-10-12,19155.5,42266.96880152,871140,260366
2022-10-13,19375.3,42564.77720266,933599,275214
2022-10-14,19176.8,29828.77001033,984001,284575
2022-10-15,19068.0,9636.8448206,838678,241112
2022-10-16,19262.0,11160.97607782,769067,214703
2022-10-17,19546.0,19464.44499365,870371,261168
2022-10-18,19327.9,16905.78295746,887194,258490
2022-10-19,19124.4,12822.06161218,923688,260354
2022-10-20,19042.8,21208.54103215,893489,268532
2022-10-21,19161.9,13489.88578674,913925,266487
2022-10-22,19203.1,5027.91427638,817446,231911
2022-10-23,19568.9,9966.507372,803523,218227
2022-10-24,19328.6,13656.10983396,922514,266297
2022-10-25,20078.7,18579.42492666,829386,251891
2022-10-26,20770.0,21950.86003438,1051950,305561
2022-10-27,20294.3,19471.41067716,895161,265430
2022-10-28,20590.3,16416.20815877,925522,279384
2022-10-29,20810.5,13742.53062384,871729,251735
2022-10-30,20626.9,9421.50067273,830676,223333
2022-10-31,20492.0,14093.62062548,980614,290008
2022-11-01,20481.3,12181.1333626,955117,273150
2022-11-02,20151.8,20996.19878004,869056,258761
2022-11-03,20208.7,12731.44390436,1009478,294320
2022-11-04,21144.0,24261.95703362,939102,281439
2022-11-05,21297.8,11527.05114751,916525,253538
2022-11-06,20905.7,8200.84225796,811578,223686
2022-11-07,20589.1,16379.52352851,920253,267661
2022-11-08,18548.4,49315.25531404,1051006,296138
2022-11-09,15922.3,51354.49326634,1076579,293667
2022-11-10,17604.1,30441.68273422,1056871,294575
2022-11-11,17068.0,19362.58366107,964454,278829
2022-11-12,16813.9,7726.00267395,942728,245106
2022-11-13,16336.0,9184.03621771,895185,224942
2022-11-14,16618.2,16284.0116809,954601,244858
2022-11-15,16897.8,12280.21544269,986709,281221
2022-11-16,16659.2,77415.97252177,944275,264899
2022-11-17,16685.8,7526.71377601,902258,254924
2022-11-18,16700.3,7972.68335933,955851,275776
2022-11-19,16700.6,5386.14418681,1113245,262900
2022-11-20,16283.6,6940.79039536,1013890,229629
2022-11-21,15779.0,11754.17593909,974239,269034
2022-11-22,16222.8,11024.71951803,931145,257097
2022-11-23,16605.8,8543.26117905,1057775,270971
2022-11-24,16601.8,5891.39848336,988182,250821
2022-11-25,16519.9,6211.07637292,981465,262820
2022-11-26,16456.4,5827.81484029,892687,230269
